0000.00.1517;RESEX do Alto Juruá;Amazônia;Sim;326,5617;1836,0356;850,2921;257,8727;179,1233;168,9758;18,3074;575,08;150,85;305,66;791,69;1761,3;0;798,42;174,05;156,37;522,77;569,91;106,95;1054,41;178,27;2240,51;4483,93
0000.00.1518;RESEX do Rio Cajari;Amazônia;Sim;303,2023;97,8026;159,8606;254,9448;155,6655;189,9103;122,7569;278,23;107,701;136,1;65,32;226,85;539,61;755,81;315,67;116,51;231,97;125,69;1070,47;0;0;0;7407,05
0000.00.1519;RESEX do Ciriaco;Amazônia;Sim;0;10,3419;9,7003;0;0;0;3,644;22,5;0;0;15,37;0;54,43;112,18;158,83;340,06;10,07;16,37;0;0;0;79,79;4615,68
0000.00.1520;RESEX do Quilombo Flexal;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9338,42;0;0
0000.00.1521;APA Bacia Hidrográfica do Rio Paraíba do Sul;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1563;RESEX Acaú-Goiana;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1564;RESEX Chapada Limpa;Cerrado;Sim;87,0259;38,0691;33,9116;65,0701;48,581;43,6847;60,4753;20,5225;4,0141;104,53955;104,53955;95,68485;95,68485;201,8576;201,8576;58,98645;58,98645;105,88185;105,88185;67,98925;67,98925;163,9093;0
0000.00.1605;FLONA de Negreiros;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1606;RESEX do Médio Purus;Amazônia;Sim;193,8323;138,3986;128,6961;89,9962;0;191,9235;6,8021;24,85;89,02;7,56;46,58;146,95;59,51;60,51;103,18;10,93;95,87;73,5;553,22;83,65;144,5;534,59;2178,54
0000.00.1612;FLONA do Iquiri;Amazônia;Sim;119,2381;43,8706;101,2686;61,449;22,2544;48,5919;77,8621;14,14;139,18;61,57;308,04;52,96;282,22;565,62;873,38;2804,1;501,38;811,76;281,98;59,15;19,92;802,12;1672,56
0000.00.1626;PARNA Nascentes do Lago Jari;Amazônia;Sim;0;13,1562;0;0;0;0;0;0;0;0;11,09;0;8,85;0;15,3;0;0;7,93;0;20,9;0;30,56;2169,39
0000.00.1628;RESEX Ituxí;Amazônia;Sim;125,377;25,985;0;30,9095;17,4913;28,495;33,9148;13,11;61,93;317,69;121,35;29,13;6,19;19,36;99,81;24,78;6,52;32,72;73,05;7,56;103,25;90,24;372,84
0000.00.1633;PARNA Mapinguari;Amazônia;Sim;391,5545;245,1852;78,1165;18,3718;338,339;47,8718;40,9838;50,05;290,85;1024,29;370,82;130,79;74,84;1173,99;1854,36;1993,28;1314,07;438,96;542,85;36,38;55,07;56,13;922,22
0000.00.1635;RESEX Rio Xingu;Amazônia;Sim;2,1499;0;1,3077;0;0;12,9684;0;7,17;9,85;25,85;0;19,65;0;89,05;534,02;609,66;195,36;1302,14;32,04;0;233,06;41,76;473,41
0000.00.1683;APA Serra da Meruoca;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1808;RESEX de Cassurubá;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1809;RESEX Prainha do Canto Verde;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1810;RESEX Renascer;Amazônia;Sim;282,6033;379,1322;138,2277;94,0572;413,3324;191,4244;475,5719;126,44;229,88;69,48;201,77;455,19;282,68;883,73;446,79;1034,79;278,74;220,27;2955,68;7,05;5262,84;0;1695,95
0000.00.1812;MONA do Rio São Francisco;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1813;REVIS do Rio dos Frades;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1880;REVIS de Una;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1907;REVIS de Boa Nova;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1908;PARNA de Boa Nova;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1909;PARNA da Serra das Lontras;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1910;PARNA do Alto Cariri;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1911;REVIS de Santa Cruz;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.1912;APA Costa das Algas;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.2633;PARNA da Furna Feia;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.2634;REBIO Bom Jesus;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.2874;PARNA Marinho das Ilhas dos Currais;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3131;ESEC Alto Maués;Amazônia;Não;33,4555;5,3021;45,7996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3132;RESEX Marinha Mocapajuba;Marinho-Costeiro;Não;3,2901;0;3,5927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3133;RESEX Marinha Mestre Lucindo;Marinho-Costeiro;Sim;0;0;0;11,9864;0;0;38,3084;9,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3134;RESEX Marinha Cuinarana;Marinho-Costeiro;Sim;19,9772;32,7891;0,0702;0;0;0;2,0553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3135;RDS Nascentes Geraizeiras;Cerrado;Sim;10,9226;0;0;0;0;0;14,2093;6,2687;41,0644;23,13795;23,13795;26,35335;26,35335;33,8609;33,8609;11,5684;11,5684;136,1998;136,1998;84,8583;84,8583;147,6347;0
0000.00.3136;PARNA da Serra do Gandarela;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3137;PARNA Guaricana;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3407;APA dos Campos de Manicoré;Amazônia;Sim;0;0;40,5193;11,1918;26,8282;11,5868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3408;FLONA de Urupadi;Amazônia;Sim;270,0493;137,9522;107,5223;155,2493;77,8242;23,2297;54,7623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3409;FLONA do Aripuanã;Amazônia;Sim;395,4864;93,2029;735,6052;208,0321;197,465;38,1676;31,0824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3410;PARNA do Acari;Amazônia;Sim;8,0403;193,3631;3,835;7,3076;14,0984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3411;REBIO do Manicoré;Amazônia;Sim;21,3202;6,4048;0;0;0;0;27,0818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3432;REVIS do Arquipélago de Alcatrazes;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3519;PARNA dos Campos Ferruginosos;Amazônia;Sim;1,9271;0;197,0321;26,8094;13,1762;105,0862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.3693;RESEX Baixo Rio Branco-Jauaperi;Amazônia;Sim;14,33;0;0;7,1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
